,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,42,46,43,1,1,0,0,0 days 00:00:00.064552000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,proposed
0,80,96,81,1,1,0,0,0 days 00:00:01.850981000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,staq
0,25,25,26,1,1,0,0,0 days 00:00:00.005283000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,tket
0,36,38,37,1,1,0,0,0 days 00:00:00.064612000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,proposed
0,85,90,86,1,1,0,0,0 days 00:00:01.664793000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,staq
0,29,29,30,1,1,0,0,0 days 00:00:00.006576000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,tket
0,42,42,43,1,1,0,0,0 days 00:00:00.066885000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,proposed
0,64,72,65,1,1,0,0,0 days 00:00:01.706133000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,staq
0,21,21,22,1,1,0,0,0 days 00:00:00.004664000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,tket
0,34,46,35,1,1,0,0,0 days 00:00:00.065088000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,proposed
0,34,44,35,1,1,0,0,0 days 00:00:01.757099000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,staq
0,25,25,26,1,1,0,0,0 days 00:00:00.005376000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,tket
0,26,32,27,1,1,0,0,0 days 00:00:00.068231000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,proposed
0,89,96,90,1,1,0,0,0 days 00:00:01.866128000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,staq
0,27,27,28,1,1,0,0,0 days 00:00:00.005806000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,tket
0,145,301,146,4,5,0,0,0 days 00:00:00.127384000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,proposed
0,149,220,151,4,5,0,0,0 days 00:00:13.023275000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,staq
0,216,314,221,5,5,0,0,0 days 00:00:00.032410000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,tket
0,118,278,118,5,5,0,0,0 days 00:00:00.125327000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,proposed
0,154,273,157,4,5,0,0,0 days 00:00:11.738090000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,staq
0,254,373,259,5,5,0,0,0 days 00:00:00.042377000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,tket
0,127,265,127,3,5,0,0,0 days 00:00:00.137993000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,proposed
0,154,230,155,4,5,0,0,0 days 00:00:11.365989000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,staq
0,194,252,199,5,5,0,0,0 days 00:00:00.025911000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,tket
0,133,278,134,4,5,0,0,0 days 00:00:00.135445000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,proposed
0,85,143,87,5,5,0,0,0 days 00:00:10.652693000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,staq
0,206,280,211,5,5,0,0,0 days 00:00:00.029453000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,tket
0,123,272,123,3,5,0,0,0 days 00:00:00.127189000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,proposed
0,163,271,164,4,5,0,0,0 days 00:00:11.002830000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,staq
0,199,309,203,5,5,0,0,0 days 00:00:00.032247000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,tket
0,153,314,153,4,5,0,0,0 days 00:00:00.130570000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,proposed
0,90,172,94,5,5,0,0,0 days 00:00:10.535670000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,staq
0,148,237,153,5,5,0,0,0 days 00:00:00.031270000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,tket
0,144,277,144,2,5,0,0,0 days 00:00:00.148335000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,proposed
0,109,178,111,4,5,0,0,0 days 00:00:12.344633000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,staq
0,179,283,184,5,5,0,0,0 days 00:00:00.031551000,circuits/20qubits/5gadgets/Original1.qasm,5,20,ibmq_singapore,tket
0,140,324,140,4,5,0,0,0 days 00:00:00.128004000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,proposed
0,149,265,152,5,5,0,0,0 days 00:00:10.691588000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,staq
0,229,285,234,5,5,0,0,0 days 00:00:00.035672000,circuits/20qubits/5gadgets/Original11.qasm,5,20,ibmq_singapore,tket
0,125,251,125,3,5,0,0,0 days 00:00:00.143979000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,proposed
0,98,178,99,5,5,0,0,0 days 00:00:12.859543000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,staq
0,270,362,275,5,5,0,0,0 days 00:00:00.049925000,circuits/20qubits/5gadgets/Original12.qasm,5,20,ibmq_singapore,tket
0,159,322,159,5,5,0,0,0 days 00:00:00.180591000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,proposed
0,90,151,93,5,5,0,0,0 days 00:00:10.639728000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,staq
0,235,303,240,5,5,0,0,0 days 00:00:00.028346000,circuits/20qubits/5gadgets/Original2.qasm,5,20,ibmq_singapore,tket
0,142,311,142,4,5,0,0,0 days 00:00:00.134976000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,proposed
0,136,206,137,5,5,0,0,0 days 00:00:10.717451000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,staq
0,154,257,159,5,5,0,0,0 days 00:00:00.029148000,circuits/20qubits/5gadgets/Original3.qasm,5,20,ibmq_singapore,tket
0,106,242,106,4,5,0,0,0 days 00:00:00.120289000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,proposed
0,120,217,121,5,5,0,0,0 days 00:00:12.248146000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,staq
0,213,326,217,5,5,0,0,0 days 00:00:00.036054000,circuits/20qubits/5gadgets/Original13.qasm,5,20,ibmq_singapore,tket
0,149,283,149,3,5,0,0,0 days 00:00:00.168944000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,proposed
0,110,225,111,4,5,0,0,0 days 00:00:11.006265000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,staq
0,179,270,184,5,5,0,0,0 days 00:00:00.024607000,circuits/20qubits/5gadgets/Original18.qasm,5,20,ibmq_singapore,tket
0,133,282,133,3,5,0,0,0 days 00:00:00.119205000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,proposed
0,120,206,120,5,5,0,0,0 days 00:00:11.387409000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,staq
0,165,232,170,5,5,0,0,0 days 00:00:00.030130000,circuits/20qubits/5gadgets/Original4.qasm,5,20,ibmq_singapore,tket
0,134,285,134,3,5,0,0,0 days 00:00:00.142777000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,proposed
0,140,215,142,5,5,0,0,0 days 00:00:11.371957000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,staq
0,194,283,199,5,5,0,0,0 days 00:00:00.028577000,circuits/20qubits/5gadgets/Original14.qasm,5,20,ibmq_singapore,tket
0,141,340,141,4,5,0,0,0 days 00:00:00.136921000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,proposed
0,104,187,105,5,5,0,0,0 days 00:00:11.123986000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,staq
0,212,318,217,5,5,0,0,0 days 00:00:00.028288000,circuits/20qubits/5gadgets/Original8.qasm,5,20,ibmq_singapore,tket
0,152,349,152,4,5,0,0,0 days 00:00:00.140721000,circuits/20qubits/5gadgets/Original9.qasm,5,20,ibmq_singapore,proposed
