,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,20,28,21,1,1,0,0,0 days 00:00:00.017818000,circuits/16qubits/1gadgets/Original18.qasm,1,16,rigetti_16q_aspen,staq
0,12,12,13,1,1,0,0,0 days 00:00:00.005227000,circuits/16qubits/1gadgets/Original18.qasm,1,16,rigetti_16q_aspen,tket
0,36,36,37,1,1,0,0,0 days 00:00:00.037047000,circuits/16qubits/1gadgets/Original4.qasm,1,16,rigetti_16q_aspen,proposed
0,19,24,20,1,1,0,0,0 days 00:00:00.019171000,circuits/16qubits/1gadgets/Original4.qasm,1,16,rigetti_16q_aspen,staq
0,16,16,17,1,1,0,0,0 days 00:00:00.005379000,circuits/16qubits/1gadgets/Original4.qasm,1,16,rigetti_16q_aspen,tket
0,26,38,27,1,1,0,0,0 days 00:00:00.041366000,circuits/16qubits/1gadgets/Original14.qasm,1,16,rigetti_16q_aspen,proposed
0,31,42,32,1,1,0,0,0 days 00:00:00.018756000,circuits/16qubits/1gadgets/Original14.qasm,1,16,rigetti_16q_aspen,staq
0,14,14,15,1,1,0,0,0 days 00:00:00.003807000,circuits/16qubits/1gadgets/Original14.qasm,1,16,rigetti_16q_aspen,tket
0,16,26,17,1,1,0,0,0 days 00:00:00.033766000,circuits/16qubits/1gadgets/Original8.qasm,1,16,rigetti_16q_aspen,proposed
0,24,30,25,1,1,0,0,0 days 00:00:00.015396000,circuits/16qubits/1gadgets/Original8.qasm,1,16,rigetti_16q_aspen,staq
0,14,14,15,1,1,0,0,0 days 00:00:00.004886000,circuits/16qubits/1gadgets/Original8.qasm,1,16,rigetti_16q_aspen,tket
0,34,34,35,1,1,0,0,0 days 00:00:00.032939000,circuits/16qubits/1gadgets/Original9.qasm,1,16,rigetti_16q_aspen,proposed
0,10,10,11,1,1,0,0,0 days 00:00:00.014987000,circuits/16qubits/1gadgets/Original9.qasm,1,16,rigetti_16q_aspen,staq
0,6,6,7,1,1,0,0,0 days 00:00:00.002714000,circuits/16qubits/1gadgets/Original9.qasm,1,16,rigetti_16q_aspen,tket
0,40,40,41,1,1,0,0,0 days 00:00:00.033942000,circuits/16qubits/1gadgets/Original15.qasm,1,16,rigetti_16q_aspen,proposed
0,19,24,20,1,1,0,0,0 days 00:00:00.013785000,circuits/16qubits/1gadgets/Original15.qasm,1,16,rigetti_16q_aspen,staq
0,12,12,13,1,1,0,0,0 days 00:00:00.003300000,circuits/16qubits/1gadgets/Original15.qasm,1,16,rigetti_16q_aspen,tket
0,34,34,35,1,1,0,0,0 days 00:00:00.032509000,circuits/16qubits/1gadgets/Original5.qasm,1,16,rigetti_16q_aspen,proposed
0,21,34,22,1,1,0,0,0 days 00:00:00.013802000,circuits/16qubits/1gadgets/Original5.qasm,1,16,rigetti_16q_aspen,staq
0,22,22,23,1,1,0,0,0 days 00:00:00.005093000,circuits/16qubits/1gadgets/Original5.qasm,1,16,rigetti_16q_aspen,tket
0,28,28,29,1,1,0,0,0 days 00:00:00.033430000,circuits/16qubits/1gadgets/Original19.qasm,1,16,rigetti_16q_aspen,proposed
0,25,32,26,1,1,0,0,0 days 00:00:00.013832000,circuits/16qubits/1gadgets/Original19.qasm,1,16,rigetti_16q_aspen,staq
0,12,12,13,1,1,0,0,0 days 00:00:00.003567000,circuits/16qubits/1gadgets/Original19.qasm,1,16,rigetti_16q_aspen,tket
0,120,260,120,4,5,0,0,0 days 00:00:00.084411000,circuits/16qubits/5gadgets/Original6.qasm,5,16,rigetti_16q_aspen,proposed
0,100,162,101,5,5,0,0,0 days 00:00:00.023006000,circuits/16qubits/5gadgets/Original6.qasm,5,16,rigetti_16q_aspen,staq
0,145,190,150,5,5,0,0,0 days 00:00:00.017248000,circuits/16qubits/5gadgets/Original6.qasm,5,16,rigetti_16q_aspen,tket
0,77,185,78,5,5,0,0,0 days 00:00:00.058293000,circuits/16qubits/5gadgets/Original16.qasm,5,16,rigetti_16q_aspen,proposed
0,56,125,61,5,5,0,0,0 days 00:00:00.018580000,circuits/16qubits/5gadgets/Original16.qasm,5,16,rigetti_16q_aspen,staq
0,118,165,123,5,5,0,0,0 days 00:00:00.015775000,circuits/16qubits/5gadgets/Original16.qasm,5,16,rigetti_16q_aspen,tket
0,101,200,102,4,5,0,0,0 days 00:00:00.058656000,circuits/16qubits/5gadgets/Original17.qasm,5,16,rigetti_16q_aspen,proposed
