,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,1022,1354,1115,99,100,0,0,0 days 00:00:00.116387000,circuits/9qubits/100gadgets/Original8.qasm,100,9,9q-line,tket
0,310,555,346,77,100,0,0,0 days 00:00:00.037020000,circuits/9qubits/100gadgets/Original9.qasm,100,9,9q-line,proposed
0,413,882,432,91,100,0,0,0 days 00:00:00.177676000,circuits/9qubits/100gadgets/Original9.qasm,100,9,9q-line,nash
0,1189,1510,1278,97,100,0,0,0 days 00:00:00.115360000,circuits/9qubits/100gadgets/Original9.qasm,100,9,9q-line,tket
0,327,605,361,83,100,0,0,0 days 00:00:00.038127000,circuits/9qubits/100gadgets/Original15.qasm,100,9,9q-line,proposed
0,400,800,416,90,100,0,0,0 days 00:00:00.174630000,circuits/9qubits/100gadgets/Original15.qasm,100,9,9q-line,nash
0,1243,1474,1338,98,100,0,0,0 days 00:00:00.121444000,circuits/9qubits/100gadgets/Original15.qasm,100,9,9q-line,tket
0,331,638,344,65,100,0,0,0 days 00:00:00.039745000,circuits/9qubits/100gadgets/Original5.qasm,100,9,9q-line,proposed
0,427,927,450,90,100,0,0,0 days 00:00:00.183912000,circuits/9qubits/100gadgets/Original5.qasm,100,9,9q-line,nash
0,1209,1558,1302,100,100,0,0,0 days 00:00:00.124040000,circuits/9qubits/100gadgets/Original5.qasm,100,9,9q-line,tket
0,308,566,335,64,100,0,0,0 days 00:00:00.037332000,circuits/9qubits/100gadgets/Original19.qasm,100,9,9q-line,proposed
0,471,966,472,97,100,0,0,0 days 00:00:00.202355000,circuits/9qubits/100gadgets/Original19.qasm,100,9,9q-line,nash
0,1519,1827,1613,99,100,0,0,0 days 00:00:00.132838000,circuits/9qubits/100gadgets/Original19.qasm,100,9,9q-line,tket
0,458,1751,464,63,100,0,0,0 days 00:00:00.160918000,circuits/16qubits/100gadgets/Original6.qasm,100,16,16q-line,proposed
0,648,2446,670,95,100,0,0,0 days 00:00:01.174491000,circuits/16qubits/100gadgets/Original6.qasm,100,16,16q-line,nash
0,3947,4814,4045,100,100,0,0,0 days 00:00:00.392158000,circuits/16qubits/100gadgets/Original6.qasm,100,16,16q-line,tket
0,492,1896,497,70,100,0,0,0 days 00:00:00.170749000,circuits/16qubits/100gadgets/Original16.qasm,100,16,16q-line,proposed
0,607,2507,614,100,100,0,0,0 days 00:00:01.052369000,circuits/16qubits/100gadgets/Original16.qasm,100,16,16q-line,nash
0,3993,4565,4092,100,100,0,0,0 days 00:00:00.383791000,circuits/16qubits/100gadgets/Original16.qasm,100,16,16q-line,tket
0,473,1788,485,70,100,0,0,0 days 00:00:00.183949000,circuits/16qubits/100gadgets/Original17.qasm,100,16,16q-line,proposed
0,614,2338,626,97,100,0,0,0 days 00:00:01.378086000,circuits/16qubits/100gadgets/Original17.qasm,100,16,16q-line,nash
0,3753,4382,3853,100,100,0,0,0 days 00:00:00.356101000,circuits/16qubits/100gadgets/Original17.qasm,100,16,16q-line,tket
0,510,1860,530,78,100,0,0,0 days 00:00:00.170876000,circuits/16qubits/100gadgets/Original7.qasm,100,16,16q-line,proposed
