,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,749,2204,779,96,100,0,0,0 days 00:00:04.453656000,circuits/25qubits/100gadgets/Original11.qasm,100,25,25q-square,nash
0,4373,5538,4473,100,100,0,0,0 days 00:00:00.871864000,circuits/25qubits/100gadgets/Original11.qasm,100,25,25q-square,tket
0,718,2651,728,86,100,0,0,0 days 00:00:00.718872000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-square,proposed
0,695,2142,730,99,100,0,0,0 days 00:00:05.009471000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-square,nash
0,4369,5434,4468,100,100,0,0,0 days 00:00:00.961614000,circuits/25qubits/100gadgets/Original12.qasm,100,25,25q-square,tket
0,659,2601,668,78,100,0,0,0 days 00:00:00.683633000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-square,proposed
0,685,2264,714,99,100,0,0,0 days 00:00:04.080892000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-square,nash
0,4991,6637,5091,100,100,0,0,0 days 00:00:01.057475000,circuits/25qubits/100gadgets/Original2.qasm,100,25,25q-square,tket
0,625,2396,629,64,100,0,0,0 days 00:00:00.783643000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-square,proposed
0,697,2209,741,97,100,0,0,0 days 00:00:04.937726000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-square,nash
0,4447,5705,4546,100,100,0,0,0 days 00:00:00.938150000,circuits/25qubits/100gadgets/Original3.qasm,100,25,25q-square,tket
0,646,2405,656,63,100,0,0,0 days 00:00:00.650155000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-square,proposed
0,650,2225,679,100,100,0,0,0 days 00:00:04.474161000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-square,nash
0,4135,5156,4235,100,100,0,0,0 days 00:00:00.828303000,circuits/25qubits/100gadgets/Original13.qasm,100,25,25q-square,tket
0,684,2465,690,62,100,0,0,0 days 00:00:00.689868000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-square,proposed
0,676,2177,707,96,100,0,0,0 days 00:00:04.295014000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-square,nash
0,4156,5339,4256,100,100,0,0,0 days 00:00:00.927773000,circuits/25qubits/100gadgets/Original18.qasm,100,25,25q-square,tket
0,674,2528,682,65,100,0,0,0 days 00:00:00.629312000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-square,proposed
0,638,2033,682,96,100,0,0,0 days 00:00:04.337664000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-square,nash
0,4261,5550,4361,100,100,0,0,0 days 00:00:00.937710000,circuits/25qubits/100gadgets/Original4.qasm,100,25,25q-square,tket
0,701,2456,711,70,100,0,0,0 days 00:00:00.697324000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-square,proposed
0,689,2239,717,98,100,0,0,0 days 00:00:06.662290000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-square,nash
0,3999,4862,4099,100,100,0,0,0 days 00:00:01.053666000,circuits/25qubits/100gadgets/Original14.qasm,100,25,25q-square,tket
0,690,2434,698,70,100,0,0,0 days 00:00:00.686075000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-square,proposed
0,680,2287,708,98,100,0,0,0 days 00:00:04.040856000,circuits/25qubits/100gadgets/Original8.qasm,100,25,25q-square,nash
