,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,102,102,103,1,1,0,0,0 days 00:00:00.643936000,circuits/36qubits/1gadgets/Original9.qasm,1,36,36q-line,proposed
0,38,67,38,1,1,0,0,0 days 00:00:00.708644000,circuits/36qubits/1gadgets/Original9.qasm,1,36,36q-line,nash
0,41,41,42,1,1,0,0,0 days 00:00:00.015945000,circuits/36qubits/1gadgets/Original9.qasm,1,36,36q-line,tket
0,104,104,105,1,1,0,0,0 days 00:00:00.642611000,circuits/36qubits/1gadgets/Original15.qasm,1,36,36q-line,proposed
0,37,69,38,1,1,0,0,0 days 00:00:00.704833000,circuits/36qubits/1gadgets/Original15.qasm,1,36,36q-line,nash
0,39,39,40,1,1,0,0,0 days 00:00:00.015322000,circuits/36qubits/1gadgets/Original15.qasm,1,36,36q-line,tket
0,74,74,75,1,1,0,0,0 days 00:00:00.642000000,circuits/36qubits/1gadgets/Original5.qasm,1,36,36q-line,proposed
0,29,48,29,1,1,0,0,0 days 00:00:00.746482000,circuits/36qubits/1gadgets/Original5.qasm,1,36,36q-line,nash
0,33,33,34,1,1,0,0,0 days 00:00:00.014540000,circuits/36qubits/1gadgets/Original5.qasm,1,36,36q-line,tket
0,102,102,103,1,1,0,0,0 days 00:00:00.641454000,circuits/36qubits/1gadgets/Original19.qasm,1,36,36q-line,proposed
0,35,68,36,1,1,0,0,0 days 00:00:00.703974000,circuits/36qubits/1gadgets/Original19.qasm,1,36,36q-line,nash
0,37,37,38,1,1,0,0,0 days 00:00:00.015126000,circuits/36qubits/1gadgets/Original19.qasm,1,36,36q-line,tket
0,194,600,194,5,5,0,0,0 days 00:00:01.167760000,circuits/36qubits/5gadgets/Original6.qasm,5,36,36q-line,proposed
0,88,512,88,5,5,0,0,0 days 00:00:01.126061000,circuits/36qubits/5gadgets/Original6.qasm,5,36,36q-line,nash
0,588,1282,593,5,5,0,0,0 days 00:00:00.172309000,circuits/36qubits/5gadgets/Original6.qasm,5,36,36q-line,tket
0,210,642,210,4,5,0,0,0 days 00:00:01.240282000,circuits/36qubits/5gadgets/Original16.qasm,5,36,36q-line,proposed
0,90,643,90,4,5,0,0,0 days 00:00:01.200682000,circuits/36qubits/5gadgets/Original16.qasm,5,36,36q-line,nash
0,634,1280,638,5,5,0,0,0 days 00:00:00.162137000,circuits/36qubits/5gadgets/Original16.qasm,5,36,36q-line,tket
0,197,633,197,4,5,0,0,0 days 00:00:01.325401000,circuits/36qubits/5gadgets/Original17.qasm,5,36,36q-line,proposed
0,72,547,72,4,5,0,0,0 days 00:00:01.127121000,circuits/36qubits/5gadgets/Original17.qasm,5,36,36q-line,nash
0,486,1113,491,5,5,0,0,0 days 00:00:00.145608000,circuits/36qubits/5gadgets/Original17.qasm,5,36,36q-line,tket
