,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,42,46,43,1,1,0,0,0 days 00:00:00.067991000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,proposed
0,80,96,81,1,1,0,0,0 days 00:00:00.014038000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,staq
0,25,25,26,1,1,0,0,0 days 00:00:00.006183000,circuits/20qubits/1gadgets/Original8.qasm,1,20,ibmq_singapore,tket
0,36,38,37,1,1,0,0,0 days 00:00:00.068649000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,proposed
0,85,90,86,1,1,0,0,0 days 00:00:00.014399000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,staq
0,29,29,30,1,1,0,0,0 days 00:00:00.007570000,circuits/20qubits/1gadgets/Original9.qasm,1,20,ibmq_singapore,tket
0,42,42,43,1,1,0,0,0 days 00:00:00.081538000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,proposed
0,64,72,65,1,1,0,0,0 days 00:00:00.013826000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,staq
0,21,21,22,1,1,0,0,0 days 00:00:00.005959000,circuits/20qubits/1gadgets/Original15.qasm,1,20,ibmq_singapore,tket
0,34,46,35,1,1,0,0,0 days 00:00:00.067973000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,proposed
0,34,44,35,1,1,0,0,0 days 00:00:00.014691000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,staq
0,25,25,26,1,1,0,0,0 days 00:00:00.007862000,circuits/20qubits/1gadgets/Original5.qasm,1,20,ibmq_singapore,tket
0,26,32,27,1,1,0,0,0 days 00:00:00.066864000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,proposed
0,89,96,90,1,1,0,0,0 days 00:00:00.014380000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,staq
0,27,27,28,1,1,0,0,0 days 00:00:00.006698000,circuits/20qubits/1gadgets/Original19.qasm,1,20,ibmq_singapore,tket
0,145,301,146,4,5,0,0,0 days 00:00:00.127467000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,proposed
0,149,220,151,4,5,0,0,0 days 00:00:00.018425000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,staq
0,216,314,221,5,5,0,0,0 days 00:00:00.032383000,circuits/20qubits/5gadgets/Original6.qasm,5,20,ibmq_singapore,tket
0,118,278,118,5,5,0,0,0 days 00:00:00.120797000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,proposed
0,154,273,157,4,5,0,0,0 days 00:00:00.019263000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,staq
0,254,373,259,5,5,0,0,0 days 00:00:00.038342000,circuits/20qubits/5gadgets/Original16.qasm,5,20,ibmq_singapore,tket
0,127,265,127,3,5,0,0,0 days 00:00:00.127537000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,proposed
0,154,230,155,4,5,0,0,0 days 00:00:00.017871000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,staq
0,194,252,199,5,5,0,0,0 days 00:00:00.026817000,circuits/20qubits/5gadgets/Original17.qasm,5,20,ibmq_singapore,tket
0,133,278,134,4,5,0,0,0 days 00:00:00.136441000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,proposed
0,85,143,87,5,5,0,0,0 days 00:00:00.020688000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,staq
0,206,280,211,5,5,0,0,0 days 00:00:00.029451000,circuits/20qubits/5gadgets/Original7.qasm,5,20,ibmq_singapore,tket
0,123,272,123,3,5,0,0,0 days 00:00:00.122388000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,proposed
0,194,313,196,4,5,0,0,0 days 00:00:00.020256000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,staq
0,199,309,203,5,5,0,0,0 days 00:00:00.031751000,circuits/20qubits/5gadgets/Original10.qasm,5,20,ibmq_singapore,tket
0,153,314,153,4,5,0,0,0 days 00:00:00.128567000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,proposed
0,90,172,94,5,5,0,0,0 days 00:00:00.018371000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,staq
0,148,237,153,5,5,0,0,0 days 00:00:00.027236000,circuits/20qubits/5gadgets/Original0.qasm,5,20,ibmq_singapore,tket
